FIX_DATE,FIX_TIME,X_COORD,Y_COORD,COLLAR_ID,EASTING,NORTHING
2009-06-18,02:00:39,-55.30911236,48.2012961,1803,625639.143715948,5340056.10252618
2010-06-18,02:00:46,-55.36795473,48.15186098,1826,621383.734006566,5334467.12762055
2009-06-18,02:00:48,-55.38205869,48.15277658,1805,620332.638051527,5334546.72391291
2009-06-18,02:00:56,-55.1172331,47.6236241,1821,641462.14204945,5276186.28678036
2009-06-18,02:01:01,-55.38461647,48.14289847,1816,620165.473996855,5333444.83256683
2010-06-18,04:00:18,-55.34739503,48.1565009,1811,622901.7367664,5335015.48444836
2009-06-18,04:00:53,-55.38639404,48.1519388,1816,620012.164323955,5334446.83452383
2009-06-18,04:00:54,-55.11678666,47.62330493,1821,641496.545894881,5276151.63106425
2010-06-18,04:01:11,-55.21482834,48.13608701,1819,632812.858242879,5332967.02263707
2009-06-18,04:01:24,-55.30838237,48.20127425,1803,625693.436372865,5340054.8679214
2010-06-18,06:00:42,-55.34755535,48.15605726,1811,622890.874059158,5334965.92034837
2010-06-18,06:00:44,-55.32527426,48.14186185,1806,624582.209282321,5333424.04216762
2009-06-18,06:00:54,-55.30920935,48.20128496,1803,625631.964481252,5340054.7057888
2009-06-18,06:01:12,-55.38241612,48.15351359,1805,620304.332150732,5334628.07888927
2009-06-18,06:02:28,-54.80088228,48.1537385,1815,663551.942589829,5335726.54029558
2009-06-18,08:00:13,-55.29869588,48.18892046,1803,626443.555154519,5338697.70642692
2009-06-18,08:01:02,-54.80141559,48.15497047,1815,663508.365708561,5335862.32694565
2009-06-18,08:01:08,-55.38671155,48.15173785,1816,619989.018734896,5334424.00465316
2009-06-18,08:01:11,-55.43289748,48.15365499,1800,616549.672442277,5334566.04866036
2010-06-18,08:01:24,-55.21759334,48.1354028,1819,632608.917843914,5332886.20679429
2010-06-18,10:00:41,-55.36014325,48.14937551,1811,621970.588461979,5334203.2430711
2009-06-18,10:00:47,-55.38965683,48.16087663,1816,619748.695850448,5335435.13466538
2010-06-18,10:00:48,-54.50730926,47.97402463,1814,686030.823026168,5316420.13442324
2009-06-18,10:01:12,-55.42826094,48.15167635,1800,616898.990167211,5334353.17203059
2010-06-18,10:01:24,-55.21879478,48.14258881,1819,632501.037447455,5333682.80884142
2009-06-18,10:02:08,-55.11674146,47.62295697,1821,641500.881211467,5276113.04368279
2009-06-18,12:00:15,-54.79839436,48.15579242,1815,663730.425799778,5335960.10852221
2010-06-18,12:00:16,-55.3678971,48.15000276,1826,621392.403679005,5334260.68880951
2010-06-18,12:00:41,-54.49859556,47.97899272,1814,686663.170602228,5316993.3258733
2010-06-18,12:00:45,-55.24284737,48.15333038,1819,630684.583966392,5334835.49882546
2009-06-18,12:00:54,-55.38802481,48.1621242,1816,619867.145793154,5335576.33792925
2010-06-18,14:00:23,-55.24748968,48.15288752,1819,630340.455376739,5334778.39842813
2010-06-18,14:00:23,-54.50390785,47.98420427,1814,686248.017981574,5317559.65857414
2010-06-18,14:00:24,-55.39024655,48.15371637,1811,619721.505594352,5334638.39550589
2009-06-18,14:00:41,-55.11482799,47.61827832,1821,641657.289397544,5275596.58495814
2009-06-18,14:00:42,-55.38069197,48.15451338,1805,620430.218269933,5334741.89846232
2009-06-18,14:00:42,-55.32046197,48.17895432,1803,624850.123396156,5337554.44529884
2009-06-18,16:00:27,-54.79726251,48.15501304,1815,663817.077448549,5335875.89949075
2009-06-18,16:00:41,-55.38131435,48.15580779,1805,620380.903722316,5334884.78984408
2010-06-18,16:00:41,-55.36613439,48.15221171,1826,621518.289932681,5334508.98416411
2010-06-18,16:00:41,-54.50355885,47.98406207,1814,686274.569113999,5317544.69863454
2009-06-18,16:00:41,-55.32443648,48.18027806,1803,624551.476149741,5337695.12303506
2010-06-18,18:00:24,-54.50354177,47.98405489,1814,686275.869320188,5317543.94196704
2010-06-18,18:00:25,-55.38969863,48.15389505,1811,619761.838754166,5334659.1079503
2009-06-18,18:00:48,-55.11232348,47.618734,1821,641844.246527413,5275651.8045199
2009-06-18,18:00:53,-55.41524225,48.15585077,1800,617857.67381326,5334837.00724721
2009-06-18,18:01:12,-55.32159794,48.18117688,1803,624760.288272137,5337799.62522441
2009-06-18,18:01:14,-54.79727093,48.1550652,1815,663816.285181068,5335881.67860657
2009-06-18,20:00:19,-55.41417622,48.15531849,1800,617938.171872047,5334779.48188874
2010-06-18,20:00:23,-55.36740877,48.15101136,1826,621426.343585314,5334373.5595043
2010-06-18,20:00:24,-54.50114515,47.98192071,1814,686462.374068649,5317312.55569541
2010-06-18,22:00:24,-54.50085105,47.97796223,1814,686498.582742402,5316873.34325128
2009-06-18,22:00:42,-55.37431213,48.16215912,1816,620886.714594723,5335601.6886531
2010-06-18,22:00:52,-55.36175602,48.14815418,1806,621853.527979754,5334064.94306066
2009-06-19,00:00:20,-55.42204253,48.15423202,1800,617355.646341736,5334646.69175999
2010-06-19,00:00:41,-55.36683065,48.13524886,1811,621506.544407457,5332622.56942023
2009-06-19,00:00:42,-55.36257468,48.14378684,1805,621802.97276888,5333578.24359385
2010-06-19,00:00:48,-55.36127135,48.14797226,1806,621890.007819381,5334045.49187548
2009-06-19,00:00:54,-54.79747884,48.15478556,1815,663801.714258847,5335850.15643607
2010-06-19,02:00:23,-55.36183117,48.14774937,1806,621848.896900409,5334019.83186697
2009-06-19,02:00:43,-55.32142114,48.18123786,1803,624773.281873412,5337806.68978994
2009-06-19,02:00:47,-55.43090459,48.15129495,1800,616703.237520278,5334306.76619801
2010-06-19,02:00:50,-55.36514281,48.12764888,1811,621650.067872322,5331780.54858954
2010-06-19,02:00:51,-54.4972735,47.9764779,1814,686770.895655075,5316717.0450439
2009-06-19,02:01:03,-55.37235275,48.16114964,1816,621034.785767881,5335492.57351149
2009-06-19,04:00:48,-55.36220191,48.13874175,1805,621842.642278464,5333018.10420564
2010-06-19,04:00:53,-55.3618957,48.1477206,1806,621844.165341069,5334016.53201632
2010-06-19,04:00:54,-55.31221543,48.14358039,1819,625549.428447812,5333636.28281784
2010-06-19,04:00:57,-54.49957624,47.9763896,1814,686599.378723511,5316701.65496186
2009-06-19,04:01:21,-55.37199405,48.16135869,1816,621060.966572142,5335516.3729145
2009-06-19,04:01:24,-55.43184046,48.15070289,1800,616634.974957172,5334239.54226384
2009-06-19,04:01:55,-54.79735871,48.15491469,1815,663810.236651685,5335864.7638956
2010-06-19,06:00:44,-55.31233441,48.14349285,1819,625540.791662403,5333626.35909469
2010-06-19,06:00:54,-55.3673915,48.13726925,1826,621460.052333335,5332846.23704356
2010-06-19,06:00:55,-55.36283412,48.12648878,1811,621824.597084007,5331655.26461336
2009-06-19,06:01:15,-55.1166374,47.62174389,1821,641511.974393909,5275978.42028463
2009-06-19,06:01:24,-55.32164893,48.18082299,1803,624757.357066725,5337760.20966157
2009-06-19,06:02:53,-54.79718691,48.15476388,1815,663823.492999233,5335848.36896803
2010-06-19,08:00:41,-55.36868329,48.13674523,1826,621365.186031468,5332785.95642824
2010-06-19,08:00:47,-54.50634768,47.97651187,1814,686093.639064346,5316698.87369986
2009-06-19,08:00:57,-54.79678402,48.1553965,1815,663851.439294481,5335919.53691022
2010-06-19,08:01:40,-55.31628431,48.14282597,1819,625248.60141984,5333545.79952053
2010-06-19,10:00:53,-54.49909305,47.97561846,1814,686638.216068165,5316617.12450194
2010-06-19,10:00:55,-55.31802378,48.13896132,1819,625128.603353869,5333113.43779187
2009-06-19,10:00:56,-55.11644313,47.62255237,1821,641524.38821868,5276068.62373252
2010-06-19,10:01:20,-55.36268097,48.14585728,1806,621790.167093295,5333808.19170616
2009-06-19,12:00:48,-54.79568438,48.156578,1815,663929.448907559,5336053.19299656
2009-06-19,14:00:42,-54.79573154,48.15659679,1815,663925.882043323,5336055.18075358
2010-06-19,14:00:43,-55.35610024,48.1279853,1826,622322.108482523,5331832.27881599
2009-06-19,16:00:18,-55.1228227,47.6096133,1821,641079.87474081,5274619.04118701
2009-06-19,16:00:27,-54.79570439,48.15657024,1815,663927.985624447,5336052.28788196
2010-06-19,16:00:28,-55.36408104,48.12561178,1811,621733.887011777,5331555.81793458
2010-06-19,16:00:35,-55.32584712,48.14005717,1819,624543.962062302,5333222.53600376
2010-06-19,16:00:38,-55.35503745,48.12806994,1826,622400.986869721,5331843.37651958
2009-06-19,16:00:41,-55.39024203,48.15363727,1816,619722.025798381,5334629.61104782
2009-06-19,18:00:24,-55.35799939,48.12578934,1805,622186.00718929,5331585.19421162
2009-06-19,18:00:42,-55.39062264,48.15392973,1816,619693.039284705,5334661.52372362
2010-06-19,18:00:49,-55.36239805,48.14460365,1806,621814.178186739,5333669.30665935
2010-06-19,18:00:52,-55.32351744,48.1411137,1819,624714.707045779,5333343.73753595
2010-06-19,18:00:53,-55.36434527,48.12557336,1811,621714.316194425,5331551.12971413
2009-06-19,18:01:42,-54.79675424,48.15523685,1815,663854.162430315,5335901.85689494
2010-06-19,20:00:22,-55.36298481,48.11845444,1811,621832.385876086,5330762.06257826
2009-06-19,20:00:41,-55.12281201,47.62183607,1821,641047.793952337,5275977.4136979
2010-06-19,20:00:55,-54.51136711,47.98275022,1814,685696.693179673,5317380.0649885
2009-06-19,20:01:14,-55.41641627,48.15388961,1800,617774.854006223,5334617.23680968
2009-06-19,20:02:02,-55.32066003,48.18151819,1803,624829.174672912,5337839.08266569
2010-06-19,20:02:07,-55.35650082,48.12589439,1826,622297.267368539,5331599.25110363
2009-06-19,22:00:41,-55.1231842,47.6291223,1821,641000.227236308,5276786.47853664
2010-06-19,22:00:42,-55.3517543,48.12201195,1826,622659.703799233,5331175.30063169
2010-06-19,22:00:43,-55.34874177,48.12376451,1811,622879.703599864,5331374.89337331
2009-06-19,22:00:48,-55.38211329,48.15562937,1816,620321.90590105,5334863.70903506
2010-06-19,22:00:50,-55.34998568,48.15020347,1819,622724.099205729,5334311.42643431
2010-06-19,22:00:50,-54.4899461,47.9818921,1814,687298.085958302,5317336.52934427
2009-06-19,22:00:54,-54.79747237,48.15504886,1815,663801.356986093,5335879.43335964
2009-06-19,22:00:54,-55.41655924,48.15544322,1800,617760.665419094,5334789.69264173
2009-06-19,22:01:18,-55.30632051,48.18808107,1803,625878.955144197,5338591.8963947
2009-06-20,00:00:23,-55.29041863,48.19250284,1803,627049.85535446,5339109.51861478
2009-06-20,00:00:43,-55.34867076,48.12217698,1805,622888.775166096,5331198.56352922
2009-06-20,00:00:44,-55.12147009,47.62471114,1821,641140.878050348,5276299.37118395
2009-06-20,00:00:53,-54.79727718,48.15452767,1815,663817.532191097,5335821.9242551
2010-06-20,00:00:54,-55.33727795,48.12716246,1811,623724.604276148,5331770.92709749
2009-06-20,02:00:38,-55.12004356,47.62517598,1821,641246.802393273,5276353.62815996
2010-06-20,02:00:41,-55.33031262,48.12606997,1811,624245.520344157,5331660.73044584
2010-06-20,02:00:42,-55.35182859,48.1253145,1826,622646.311337603,5331542.23848579
2009-06-20,02:00:44,-55.42035838,48.15828266,1800,617471.647286521,5335099.46892715
2009-06-20,02:00:47,-55.35804609,48.121705,1805,622192.221216138,5331131.17286339
2010-06-20,02:00:54,-55.35945837,48.15024701,1806,622019.461034287,5334301.1914128
2010-06-20,02:00:54,-54.49617228,47.97817245,1814,686846.953377229,5316908.03679991
2009-06-20,02:01:14,-54.79716608,48.1544472,1815,663826.050579589,5335813.21757168
2010-06-20,04:00:42,-54.49716906,47.97860654,1814,686771.007480797,5316953.86344205
2009-06-20,04:00:48,-55.42035225,48.15822187,1800,617472.241946735,5335092.72182904
2010-06-20,04:00:53,-55.35955868,48.15026313,1806,622011.962223007,5334302.82388897
2009-06-20,04:00:53,-54.79721783,48.15460858,1815,663821.688172775,5335831.04305268
2009-06-20,04:00:54,-55.37174199,48.16155263,1816,621079.253078521,5335538.32511274
2010-06-20,06:00:47,-54.49848354,47.97902342,1814,686671.418629569,5316997.00898488
2009-06-20,06:00:48,-55.12034617,47.62539666,1821,641223.472538503,5276377.60177771
2010-06-20,06:00:48,-55.32992845,48.12564812,1811,624275.124405715,5331614.46523087
2009-06-20,06:00:53,-55.37161268,48.16150426,1816,621088.982309956,5335533.1527181
2010-06-20,06:00:55,-55.34379373,48.14572689,1819,623195.34346243,5333823.78324552
2009-06-20,06:01:53,-54.79731787,48.1543418,1815,663815.09811874,5335801.17997802
2009-06-20,08:00:38,-55.36042228,48.12662294,1805,622003.743550439,5331673.99788361
2010-06-20,08:00:40,-55.32596422,48.1251411,1811,624571.332140016,5331564.52514913
2010-06-20,08:00:42,-55.35812581,48.12404669,1826,622180.734037201,5331391.30945243
2009-06-20,08:00:50,-54.7976523,48.15380629,1815,663791.932700746,5335740.95089568
2010-06-20,10:00:41,-55.34859601,48.12527908,1811,622886.936477956,5331543.46050145
2009-06-20,10:00:43,-55.41190616,48.15991322,1800,618096.444470357,5335293.64401917
2009-06-20,10:00:50,-55.37191008,48.16108338,1816,621067.858490062,5335485.90605409
2009-06-20,10:00:53,-55.36050957,48.12961305,1805,621990.165265686,5332006.19052825
2009-06-20,12:00:27,-55.12261553,47.62264773,1821,641060.372402033,5276067.97343659
2010-06-20,12:00:42,-55.35745033,48.14235262,1819,622187.550486609,5333426.96763094
2010-06-20,12:00:42,-55.38069841,48.14730709,1806,620446.605619731,5333940.95278713
2009-06-20,12:00:45,-55.36428992,48.1306934,1805,621706.334286414,5332120.2762101
2010-06-20,12:00:48,-54.50063776,47.97803299,1814,686514.243431959,5316881.7232065
2010-06-20,14:00:15,-55.3662744,48.13396532,1811,621550.957877527,5332480.79105204
2010-06-20,14:00:42,-55.36502385,48.14145184,1819,621626.309261492,5333314.84698649
2009-06-20,14:00:47,-55.1224506,47.61972423,1821,641080.631886707,5275743.37591892
2009-06-20,14:00:48,-54.80047065,48.15309542,1815,663584.599449558,5335655.94421597
2009-06-20,14:00:51,-55.41271471,48.15637671,1800,618044.433810206,5334899.3396023
2009-06-20,16:00:24,-55.33172217,48.18824472,1803,623990.697641311,5338568.79106625
2009-06-20,16:00:42,-55.36610394,48.15586304,1816,621511.931171723,5334914.85543463
2009-06-20,16:00:47,-55.36925036,48.13433725,1805,621328.673267111,5332517.43020036
2010-06-20,16:00:49,-55.36580843,48.13302191,1826,621587.853281702,5332376.67356477
2010-06-20,16:00:54,-54.50086981,47.97812049,1814,686496.612593874,5316890.8860138
2010-06-20,16:01:11,-55.39081193,48.14561499,1806,619698.300426419,5333737.09565761
2010-06-20,18:00:23,-55.37131386,48.13329822,1811,621177.597486072,5332398.69582377
2010-06-20,18:00:30,-55.37155731,48.13363789,1826,621158.685567055,5332436.06446948
2009-06-20,18:00:43,-55.36782893,48.1498323,1816,621397.87599887,5334241.85084124
2009-06-20,18:00:47,-55.12276073,47.62223301,1821,641050.57882865,5276021.62015891
2010-06-20,18:00:49,-55.39884693,48.14483441,1806,619102.445934168,5333637.86414404
2009-06-20,18:00:53,-55.41509902,48.15982923,1800,617859.210801375,5335279.40988347
2010-06-20,18:01:24,-55.36049888,48.13550196,1819,621977.009725984,5332660.7215999
2009-06-20,20:00:48,-55.37112427,48.13128618,1805,621196.438593869,5332175.36921429
2009-06-20,20:00:54,-54.80050879,48.15316782,1815,663581.532815036,5335663.90959231
2009-06-20,22:00:20,-55.11948759,47.61825256,1821,641307.234334158,5275585.22016331
2010-06-20,22:00:47,-54.49962844,47.97963822,1814,686583.771468834,5317062.56244722
2009-06-20,22:00:48,-55.33169932,48.18837323,1803,623992.08579367,5338583.11108901
2009-06-20,22:00:49,-55.35955945,48.14690567,1816,622019.865410555,5333929.66184166
2009-06-20,22:00:53,-54.80867503,48.15539412,1815,662967.168925972,5335893.99719474
2009-06-21,00:00:18,-55.3589022,48.12229912,1805,622127.103806364,5331195.84593065
2009-06-21,00:00:37,-54.80961427,48.15705923,1815,662892.049039057,5336077.06698097
2010-06-21,00:00:40,-54.50056624,47.97821438,1814,686518.926538584,5316902.05495942
2010-06-21,00:00:53,-55.41952794,48.15401155,1806,617543.159599543,5334626.02853945
2010-06-21,02:00:30,-55.37734184,48.13302877,1826,620729.748140404,5332359.2693915
2009-06-21,02:00:48,-55.32650566,48.18431955,1803,624387.889709716,5338140.9602127
2010-06-21,02:00:53,-55.34452396,48.11943335,1819,623203.924732454,5330900.2599591
2009-06-21,02:00:53,-55.11226522,47.62180285,1821,641840.320705404,5275992.96165107
2010-06-21,02:00:54,-55.35701713,48.11813576,1811,622277.264778655,5330736.11068596
2010-06-21,02:00:55,-55.41959434,48.15412436,1806,617537.963723434,5334638.46522435
2009-06-21,02:00:56,-54.80743996,48.161874,1815,663038.473738704,5336616.79025654
2010-06-21,04:00:41,-55.41970424,48.15425253,1806,617529.497696399,5334652.54260176
2009-06-21,04:00:42,-54.80707631,48.16195213,1815,663065.265532066,5336626.24498369
2009-06-21,04:00:45,-55.32628114,48.18444787,1803,624404.266770839,5338155.58563308
2009-06-21,04:00:50,-55.34016962,48.15042313,1816,623453.645043525,5334351.55250849
2010-06-21,04:00:53,-55.37736474,48.13301223,1826,620728.083154009,5332357.39513364
2010-06-21,04:00:54,-55.34379278,48.11974017,1819,623257.604896876,5330935.53207166
2010-06-21,04:00:56,-54.50089474,47.97810747,1814,686494.799240106,5316889.37872494
2009-06-21,04:01:29,-55.43145502,48.15128153,1800,616662.330205815,5334304.43944933
2009-06-21,06:00:47,-55.34060223,48.15036349,1816,623421.612716482,5334344.22946959
2009-06-21,06:00:54,-55.35653256,48.12191494,1805,622304.354490195,5331156.91131949
2010-06-21,06:00:56,-55.3535661,48.12100916,1811,622527.261915971,5331060.96016796
2009-06-21,06:02:11,-54.80548142,48.16203417,1815,663183.594507356,5336638.74740533
2010-06-21,08:00:48,-55.41862966,48.15494599,1806,617607.828880434,5334731.25967308
2009-06-21,08:00:48,-55.43189065,48.15272905,1800,616626.649784737,5334464.6622207
2009-06-21,08:00:49,-55.34614949,48.15104101,1816,623007.415103605,5334410.64313127
2010-06-21,08:00:53,-55.35339532,48.12114111,1811,622539.657060818,5331075.89752468
2010-06-21,08:00:54,-55.38195559,48.13368745,1826,620384.943683523,5332425.24628288
2010-06-21,08:00:57,-54.50089474,47.97813155,1814,686494.71247039,5316892.05484466
2009-06-21,08:01:24,-54.80571338,48.1621631,1815,663165.937910277,5336652.58430669
2010-06-21,08:01:32,-55.34551087,48.11918382,1819,623131.075484599,5330870.94644428
2010-06-21,10:00:42,-55.41696556,48.15549252,1806,617730.335383317,5334794.549867
2010-06-21,10:00:54,-55.34477585,48.1189416,1811,623186.355016067,5330845.20195917
2009-06-21,10:00:56,-54.80689421,48.16337184,1815,663074.303768075,5336784.41802267
2009-06-21,10:01:11,-55.35399275,48.1507417,1816,622424.791390308,5334364.86016857
2010-06-21,12:00:23,-54.50436371,47.98375089,1814,686215.637412663,5317508.1708674
2009-06-21,12:00:42,-55.11338703,47.61875805,1821,641764.266570221,5275652.53225737
2009-06-21,12:00:47,-54.8068083,48.16342842,1815,663080.512070643,5336790.88859054
2009-06-21,12:00:47,-55.36782724,48.17424404,1803,621340.401659279,5336955.07387053
2010-06-21,12:01:12,-55.37860421,48.14229306,1826,620614.120887465,5333386.95635282
2009-06-21,12:01:16,-55.43203769,48.15319384,1800,616614.66075193,5334516.09798024
2010-06-21,14:00:21,-55.34488862,48.1208127,1819,623173.488615645,5331052.98142337
2009-06-21,14:00:23,-55.11413352,47.61192901,1821,641726.633238446,5274892.23644143
2010-06-21,14:00:47,-55.41421991,48.15388982,1806,617938.197460221,5334620.62646379
2009-06-21,14:00:52,-55.36875328,48.17354071,1803,621273.218119516,5336875.44140532
2009-06-21,14:00:54,-55.34701971,48.11752941,1805,623022.737999686,5330684.65636464
2010-06-21,16:00:42,-55.4129552,48.15396698,1806,618032.077301682,5334631.14286201
2009-06-21,16:00:42,-55.11619518,47.61199293,1821,641571.527831738,5274895.57424536
2010-06-21,16:00:44,-55.37283075,48.1341613,1826,621062.711729037,5332492.23307846
2009-06-21,16:00:47,-55.37267493,48.16834255,1803,620993.906462912,5336291.51629939
2010-06-21,16:00:53,-55.34207812,48.12615409,1811,623369.845664665,5331651.1443043
2009-06-21,18:00:26,-55.11769041,47.61218741,1821,641458.637455878,5274914.4587774
2010-06-21,18:00:43,-54.50341715,47.98403299,1814,686285.246207705,5317541.80931108
2009-06-21,18:02:24,-55.34917413,48.1198639,1805,622856.833035949,5330940.67639554
2010-06-21,20:00:36,-55.33310545,48.1236058,1811,624043.63988524,5331382.34775946
2009-06-21,20:00:43,-55.35294697,48.12029608,1805,622575.032837912,5330982.69236916
2010-06-21,20:00:50,-55.37539402,48.13397696,1826,620872.440637664,5332467.71369064
2009-06-21,20:00:53,-55.36069541,48.14748849,1816,621933.991646123,5333992.63688047
2010-06-21,22:00:42,-55.36940177,48.13170766,1826,621323.604355324,5332224.92936092
2009-06-21,22:00:53,-55.11465668,47.61685896,1821,641673.99707234,5275439.16022566
2010-06-21,22:00:54,-55.32722108,48.12011793,1811,624489.947028171,5331004.19982236
2009-06-22,00:00:41,-55.32810807,48.12990511,1805,624400.296854389,5332090.54322315
2009-06-22,00:00:47,-55.11532524,47.61929051,1821,641617.191606223,5275708.16438001
2010-06-22,00:00:49,-55.41464467,48.15776544,1806,617897.726616297,5335050.72794253
2010-06-22,00:00:53,-55.33793428,48.10933368,1826,623718.576252841,5329788.32550862
2009-06-22,00:00:54,-55.34673673,48.15500764,1803,622954.26063929,5334850.57022705
2009-06-22,00:01:33,-54.80754342,48.16094255,1815,663033.733605826,5336513.04938189
2009-06-22,02:00:42,-55.32252407,48.13399488,1805,624805.859028369,5332554.13922862
2010-06-22,02:00:55,-55.33644171,48.10597841,1826,623837.737000139,5329417.81187981
2009-06-22,02:01:23,-54.79827198,48.16540568,1815,663708.923594488,5337028.78698468
2009-06-22,04:00:23,-55.32772468,48.17152491,1803,624328.224014412,5336716.93907751
2009-06-22,04:00:57,-55.32169996,48.13413584,1805,624866.829876152,5332571.14351111
2010-06-22,06:00:43,-54.54177526,47.99158668,1814,683396.519454699,5318289.29226891
2010-06-22,06:00:44,-55.41564784,48.15338423,1806,617833.159721155,5334562.24397278
2009-06-22,06:00:48,-55.11524024,47.62273875,1821,641614.263031327,5276091.5330397
2010-06-22,06:00:53,-55.31667328,48.1232024,1811,625267.399748205,5331364.13878409
2009-06-22,06:00:55,-55.31927074,48.1402582,1816,625032.690164439,5333255.5494749
2009-06-22,06:00:55,-55.43867666,48.14674956,1800,616135.45374591,5333789.80641119
2010-06-22,08:00:35,-55.41054389,48.15812972,1806,618201.842828452,5335097.51146582
2010-06-22,08:00:39,-54.55366667,47.98740568,1814,682524.163506395,5317796.40646407
2009-06-22,08:00:42,-55.43458287,48.14689749,1800,616439.61802698,5333812.4381872
2010-06-22,08:01:18,-55.3172487,48.12447607,1811,625221.483736794,5331504.76159589
2010-06-22,10:00:44,-55.40006798,48.15975912,1806,618977.106227742,5335294.76728125
2010-06-22,10:00:47,-55.33510038,48.10815345,1826,623932.354116596,5329661.71159941
2010-06-22,10:00:48,-54.57762746,47.9439916,1814,680888.12777728,5312915.11621995
2009-06-22,10:00:50,-55.31775418,48.14484446,1816,625134.356382244,5333767.74871069
2009-06-22,10:00:55,-55.11634082,47.62979301,1821,641512.524494166,5276873.48555237
2009-06-22,10:01:11,-55.43471593,48.15112335,1800,616420.160718577,5334281.91673145
2010-06-22,10:01:47,-55.32284548,48.12240333,1819,624810.036167163,5331265.29577566
2009-06-22,12:00:41,-55.310251,48.19593541,1803,625567.643934406,5339458.4307696
2010-06-22,12:00:42,-55.31544356,48.1332799,1819,625334.379959021,5332486.18706332
2010-06-22,12:00:47,-55.31633315,48.13703852,1811,625259.05014323,5332902.48328189
2009-06-22,12:00:49,-54.79836121,48.16550987,1815,663701.957586452,5337040.17663205
2010-06-22,12:00:59,-55.37590233,48.1588584,1806,620776.219612066,5335232.33403915
2010-06-22,14:00:25,-55.32312862,48.10870799,1826,624822.141643248,5329742.69557332
2010-06-22,14:00:41,-55.31753405,48.1378926,1819,625167.633533921,5332995.45353541
2009-06-22,14:00:41,-55.41574083,48.15282376,1800,617827.527381671,5334499.80849075
2009-06-22,14:00:42,-55.32275515,48.1532682,1816,624741.948340796,5334695.86808474
2009-06-22,14:00:44,-55.07863771,47.6698207,1821,644234.641134508,5281391.40649894
2009-06-22,14:00:48,-55.31284554,48.15148667,1805,625483.278508189,5334513.98585425
2010-06-22,14:00:50,-54.63677018,47.94087206,1814,676482.58845833,5312431.40907068
2009-06-22,14:00:59,-54.79745476,48.16751045,1815,663762.981049191,5337264.45217785
2009-06-22,16:00:22,-55.3963093,48.14775188,1800,619284.441294511,5333966.05640049
2010-06-22,16:00:25,-55.32303431,48.10858672,1826,624829.455378266,5329729.37026959
2010-06-22,16:00:41,-55.36700872,48.1575994,1806,621440.546484342,5335106.4119785
2009-06-22,16:00:41,-55.07760057,47.6725736,1821,644304.903783477,5281699.27777536
2009-06-22,18:00:46,-55.40227553,48.14680169,1800,618842.872592575,5333851.21141981
2010-06-22,18:00:47,-54.637711,47.94258003,1814,676406.519569592,5312619.07227218
2010-06-22,18:01:11,-55.29352734,48.14401816,1819,626938.457589267,5333715.61547842
2009-06-22,18:01:12,-55.30543639,48.15471799,1805,626026.406885682,5334885.24336934
2009-06-22,18:01:12,-55.30641706,48.20197607,1803,625837.742099665,5340136.08811923
2009-06-22,18:01:19,-54.79811099,48.16699887,1815,663715.820723026,5337206.19717346
2009-06-22,18:01:41,-55.3063961,48.15610575,1816,625951.637150513,5335037.9114703
2009-06-22,20:00:23,-55.30328235,48.15718465,1805,626180.550094475,5335162.92949243
2009-06-22,20:00:50,-55.30572542,48.15636617,1816,626000.875573031,5335067.95431825
2010-06-22,20:01:19,-55.28940282,48.14480672,1819,627243.306621375,5333810.07475239
2010-06-22,20:01:53,-55.3493127,48.15750692,1806,622756.726368307,5335124.23401246
2009-06-22,22:00:47,-55.07116419,47.6784891,1821,644771.664869482,5282368.69820629
2009-06-22,22:00:50,-55.44738513,48.15324049,1800,615473.145569031,5334498.12235374
2009-06-22,22:00:52,-54.79834091,48.16669097,1815,663699.706768983,5337171.48743996
2010-06-22,22:00:53,-55.28477808,48.14854226,1819,627578.047673139,5334232.91730911
2009-06-23,00:00:47,-55.28283963,48.1540923,1816,627708.449391299,5334852.98518247
2010-06-23,00:00:54,-55.25349078,48.14428365,1811,629915.866432833,5333811.98244966
2009-06-23,02:00:43,-55.45273424,48.15146424,1800,615079.297331877,5334292.68343345
2010-06-23,02:00:47,-55.27237503,48.15018824,1819,628496.444977025,5334436.50835725
2009-06-23,02:00:48,-55.23157365,48.16249951,1805,631499.574406684,5335873.80686058
2009-06-23,02:00:51,-55.07091156,47.67993669,1821,644786.619299485,5282530.04653292
2010-06-23,02:00:54,-55.30752474,48.10264266,1826,625998.446731229,5329094.00821755
2010-06-23,02:00:54,-55.29009039,48.1565132,1806,627163.230458435,5335110.03529726
2010-06-23,02:01:50,-55.25364696,48.14446672,1811,629903.787152834,5333832.06558003
2009-06-23,04:00:47,-55.45135621,48.15141036,1800,615181.907456285,5334288.75809987
2009-06-23,04:00:49,-55.07099579,47.68012384,1821,644779.779735039,5282550.68779398
2010-06-23,06:00:25,-55.27126566,48.15042303,1819,628578.367760868,5334464.45806297
2009-06-23,06:00:42,-55.28230912,48.15432292,1816,627747.330525345,5334879.49832029
2010-06-23,06:00:47,-54.63573916,47.94289272,1814,676552.695094281,5312658.3348965
2010-06-23,06:00:50,-55.30895396,48.10368749,1826,625889.498069698,5329207.79434046
2010-06-23,06:00:53,-55.28373826,48.15570001,1806,627637.630253264,5335030.17947214
2010-06-23,06:00:54,-55.25342613,48.14424635,1811,629920.769482883,5333807.9460314
2009-06-23,06:00:55,-55.23089616,48.16229503,1805,631550.473558862,5335852.23931337
